station_code,station_name,year,horizon,horizon_hours,predictor,total_rows,target_available_samples,predictor_available_samples,usable_samples,usable_pct
3136A,LQXQ,2018,30d,720,RH2,8760,7523,8760,7523,85.87899543378995
3136A,LQXQ,2019,30d,720,RH2,8760,7803,8760,7803,89.07534246575342
3136A,LQXQ,2020,30d,720,RH2,8784,8288,8784,8288,94.35336976320583
3136A,LQXQ,2021,30d,720,RH2,8049,6944,8049,6944,86.27158653248851
3136A,LQXQ,2015,30d,720,PBLH,8760,7151,8753,7151,81.63242009132419
3136A,LQXQ,2017,30d,720,PBLH,8760,7378,8760,7378,84.22374429223744
3136A,LQXQ,2018,30d,720,PBLH,8760,7523,8760,7523,85.87899543378995
3136A,LQXQ,2019,30d,720,PBLH,8760,7803,8760,7803,89.07534246575342
3136A,LQXQ,2020,30d,720,PBLH,8784,8288,8784,8288,94.35336976320583
3136A,LQXQ,2021,30d,720,PBLH,8049,6944,8048,6943,86.259162628898
3358A,LJL,2015,48h,48,PM10,8760,7278,5632,5120,58.44748858447488
3358A,LJL,2016,48h,48,PM10,8784,7968,6447,6064,69.03460837887067
3358A,LJL,2017,48h,48,PM10,8760,8340,7046,6856,78.2648401826484
3358A,LJL,2018,48h,48,PM10,8760,7721,6577,6260,71.46118721461188
3358A,LJL,2019,48h,48,PM10,8760,7961,8142,7768,88.67579908675799
3358A,LJL,2020,48h,48,PM10,8784,8488,8651,8482,96.56193078324226
3358A,LJL,2021,48h,48,PM10,8049,7461,7772,7438,92.40899490619952
3358A,LJL,2015,48h,48,SO2,8760,7278,8010,7264,82.92237442922374
3358A,LJL,2016,48h,48,SO2,8784,7968,8447,7953,90.5396174863388
3358A,LJL,2017,48h,48,SO2,8760,8340,8540,8330,95.09132420091323
3358A,LJL,2018,48h,48,SO2,8760,7721,8052,7663,87.4771689497717
3358A,LJL,2019,48h,48,SO2,8760,7961,8272,7885,90.01141552511416
3358A,LJL,2020,48h,48,SO2,8784,8488,8608,8432,95.99271402550092
3358A,LJL,2021,48h,48,SO2,8049,7461,7770,7401,91.94931047335074
3358A,LJL,2015,48h,48,NO2,8760,7278,7930,7190,82.07762557077626
3358A,LJL,2016,48h,48,NO2,8784,7968,8407,7916,90.1183970856102
3358A,LJL,2017,48h,48,NO2,8760,8340,8530,8320,94.97716894977168
3358A,LJL,2018,48h,48,NO2,8760,7721,8048,7664,87.48858447488584
3358A,LJL,2019,48h,48,NO2,8760,7961,8279,7896,90.13698630136986
3358A,LJL,2020,48h,48,NO2,8784,8488,8573,8403,95.66256830601093
3358A,LJL,2021,48h,48,NO2,8049,7461,7782,7412,92.08597341284631
3358A,LJL,2015,48h,48,O3-8h,8760,7278,8011,7266,82.94520547945206
3358A,LJL,2016,48h,48,O3-8h,8784,7968,8442,7946,90.45992714025502
3358A,LJL,2017,48h,48,O3-8h,8760,8340,8560,8340,95.2054794520548
3358A,LJL,2018,48h,48,O3-8h,8760,7721,8088,7679,87.65981735159816
3358A,LJL,2019,48h,48,O3-8h,8760,7961,8360,7960,90.8675799086758
3358A,LJL,2020,48h,48,O3-8h,8784,8488,8666,8473,96.45947176684882
3358A,LJL,2021,48h,48,O3-8h,8049,7461,7798,7420,92.18536464157037
3358A,LJL,2015,48h,48,CO,8760,7278,8006,7261,82.88812785388127
3358A,LJL,2016,48h,48,CO,8784,7968,8428,7935,90.33469945355192
3358A,LJL,2017,48h,48,CO,8760,8340,8536,8326,95.04566210045662
3358A,LJL,2018,48h,48,CO,8760,7721,8049,7663,87.4771689497717
3358A,LJL,2019,48h,48,CO,8760,7961,8292,7908,90.27397260273973
3358A,LJL,2020,48h,48,CO,8784,8488,8598,8426,95.92440801457195
3358A,LJL,2021,48h,48,CO,8049,7461,7755,7386,91.7629519194931
3358A,LJL,2015,48h,48,U10,8760,7278,8753,7278,83.08219178082192
3358A,LJL,2016,48h,48,U10,8784,7968,8784,7968,90.7103825136612
3358A,LJL,2017,48h,48,U10,8760,8340,8760,8340,95.2054794520548
3358A,LJL,2018,48h,48,U10,8760,7721,8760,7721,88.1392694063927
3358A,LJL,2019,48h,48,U10,8760,7961,8760,7961,90.87899543378995
3358A,LJL,2020,48h,48,U10,8784,8488,8784,8488,96.63023679417122
3358A,LJL,2021,48h,48,U10,8049,7461,8048,7460,92.68232078519071
3358A,LJL,2015,48h,48,V10,8760,7278,8753,7278,83.08219178082192
3358A,LJL,2016,48h,48,V10,8784,7968,8784,7968,90.7103825136612
3358A,LJL,2017,48h,48,V10,8760,8340,8760,8340,95.2054794520548
3358A,LJL,2018,48h,48,V10,8760,7721,8760,7721,88.1392694063927
3358A,LJL,2019,48h,48,V10,8760,7961,8760,7961,90.87899543378995
3358A,LJL,2020,48h,48,V10,8784,8488,8784,8488,96.63023679417122
3358A,LJL,2021,48h,48,V10,8049,7461,8048,7460,92.68232078519071
3358A,LJL,2015,48h,48,T2,8760,7278,8753,7278,83.08219178082192
3358A,LJL,2016,48h,48,T2,8784,7968,8784,7968,90.7103825136612
3358A,LJL,2017,48h,48,T2,8760,8340,8760,8340,95.2054794520548
3358A,LJL,2018,48h,48,T2,8760,7721,8760,7721,88.1392694063927
3358A,LJL,2019,48h,48,T2,8760,7961,8760,7961,90.87899543378995
3358A,LJL,2020,48h,48,T2,8784,8488,8784,8488,96.63023679417122
3358A,LJL,2021,48h,48,T2,8049,7461,8048,7460,92.68232078519071
3358A,LJL,2015,48h,48,RH2,8760,7278,8753,7278,83.08219178082192
3358A,LJL,2016,48h,48,RH2,8784,7968,8784,7968,90.7103825136612
3358A,LJL,2017,48h,48,RH2,8760,8340,8760,8340,95.2054794520548
3358A,LJL,2018,48h,48,RH2,8760,7721,8760,7721,88.1392694063927
3358A,LJL,2019,48h,48,RH2,8760,7961,8760,7961,90.87899543378995
3358A,LJL,2020,48h,48,RH2,8784,8488,8784,8488,96.63023679417122
3358A,LJL,2021,48h,48,RH2,8049,7461,8049,7461,92.69474468878121
3358A,LJL,2015,48h,48,PBLH,8760,7278,8753,7278,83.08219178082192
3358A,LJL,2016,48h,48,PBLH,8784,7968,8784,7968,90.7103825136612
3358A,LJL,2017,48h,48,PBLH,8760,8340,8760,8340,95.2054794520548
3358A,LJL,2018,48h,48,PBLH,8760,7721,8760,7721,88.1392694063927
3358A,LJL,2019,48h,48,PBLH,8760,7961,8760,7961,90.87899543378995
3358A,LJL,2020,48h,48,PBLH,8784,8488,8784,8488,96.63023679417122
3358A,LJL,2021,48h,48,PBLH,8049,7461,8048,7460,92.68232078519071
3358A,LJL,2015,72h,72,PM10,8760,7284,5632,5122,58.470319634703195
3358A,LJL,2016,72h,72,PM10,8784,7960,6447,6078,69.19398907103826
3358A,LJL,2017,72h,72,PM10,8760,8333,7046,6844,78.12785388127854
3358A,LJL,2018,72h,72,PM10,8760,7655,6577,6201,70.78767123287672
3358A,LJL,2019,72h,72,PM10,8760,7924,8142,7731,88.25342465753425
3358A,LJL,2020,72h,72,PM10,8784,8471,8651,8465,96.3683970856102
3358A,LJL,2021,72h,72,PM10,8049,7436,7772,7412,92.08597341284631
3358A,LJL,2015,72h,72,SO2,8760,7284,8010,7268,82.96803652968036
3358A,LJL,2016,72h,72,SO2,8784,7960,8447,7945,90.44854280510019
3358A,LJL,2017,72h,72,SO2,8760,8333,8540,8323,95.01141552511415
3358A,LJL,2018,72h,72,SO2,8760,7655,8052,7598,86.7351598173516
3358A,LJL,2019,72h,72,SO2,8760,7924,8272,7850,89.61187214611871
3358A,LJL,2020,72h,72,SO2,8784,8471,8608,8416,95.81056466302368
3358A,LJL,2021,72h,72,SO2,8049,7436,7770,7379,91.67598459435955
3358A,LJL,2015,72h,72,NO2,8760,7284,7930,7195,82.13470319634703
3358A,LJL,2016,72h,72,NO2,8784,7960,8407,7907,90.01593806921676
3358A,LJL,2017,72h,72,NO2,8760,8333,8530,8316,94.93150684931507
3358A,LJL,2018,72h,72,NO2,8760,7655,8048,7598,86.7351598173516
3358A,LJL,2019,72h,72,NO2,8760,7924,8279,7860,89.72602739726028
3358A,LJL,2020,72h,72,NO2,8784,8471,8573,8383,95.43488160291439
3358A,LJL,2021,72h,72,NO2,8049,7436,7782,7390,91.81264753385514
3358A,LJL,2015,72h,72,O3-8h,8760,7284,8011,7269,82.97945205479452
3358A,LJL,2016,72h,72,O3-8h,8784,7960,8442,7939,90.38023679417122
3358A,LJL,2017,72h,72,O3-8h,8760,8333,8560,8333,95.12557077625571
3358A,LJL,2018,72h,72,O3-8h,8760,7655,8088,7613,86.90639269406392
3358A,LJL,2019,72h,72,O3-8h,8760,7924,8360,7923,90.44520547945206
3358A,LJL,2020,72h,72,O3-8h,8784,8471,8666,8456,96.26593806921676
3358A,LJL,2021,72h,72,O3-8h,8049,7436,7798,7394,91.86234314821718
3358A,LJL,2015,72h,72,CO,8760,7284,8006,7266,82.94520547945206
3358A,LJL,2016,72h,72,CO,8784,7960,8428,7928,90.25500910746813
3358A,LJL,2017,72h,72,CO,8760,8333,8536,8319,94.96575342465754
3358A,LJL,2018,72h,72,CO,8760,7655,8049,7599,86.74657534246575
3358A,LJL,2019,72h,72,CO,8760,7924,8292,7873,89.87442922374429
3358A,LJL,2020,72h,72,CO,8784,8471,8598,8410,95.74225865209472
3358A,LJL,2021,72h,72,CO,8049,7436,7755,7365,91.50204994409243
3358A,LJL,2015,72h,72,U10,8760,7284,8753,7284,83.15068493150685
3358A,LJL,2016,72h,72,U10,8784,7960,8784,7960,90.61930783242259
3358A,LJL,2017,72h,72,U10,8760,8333,8760,8333,95.12557077625571
3358A,LJL,2018,72h,72,U10,8760,7655,8760,7655,87.38584474885845
3358A,LJL,2019,72h,72,U10,8760,7924,8760,7924,90.4566210045662
3358A,LJL,2020,72h,72,U10,8784,8471,8784,8471,96.43670309653916
3358A,LJL,2021,72h,72,U10,8049,7436,8048,7435,92.371723195428
3358A,LJL,2015,72h,72,V10,8760,7284,8753,7284,83.15068493150685
3358A,LJL,2016,72h,72,V10,8784,7960,8784,7960,90.61930783242259
3358A,LJL,2017,72h,72,V10,8760,8333,8760,8333,95.12557077625571
3358A,LJL,2018,72h,72,V10,8760,7655,8760,7655,87.38584474885845
3358A,LJL,2019,72h,72,V10,8760,7924,8760,7924,90.4566210045662
3358A,LJL,2020,72h,72,V10,8784,8471,8784,8471,96.43670309653916
3358A,LJL,2021,72h,72,V10,8049,7436,8048,7435,92.371723195428
3358A,LJL,2015,72h,72,T2,8760,7284,8753,7284,83.15068493150685
3358A,LJL,2016,72h,72,T2,8784,7960,8784,7960,90.61930783242259
3358A,LJL,2017,72h,72,T2,8760,8333,8760,8333,95.12557077625571
3358A,LJL,2018,72h,72,T2,8760,7655,8760,7655,87.38584474885845
3358A,LJL,2019,72h,72,T2,8760,7924,8760,7924,90.4566210045662
3358A,LJL,2020,72h,72,T2,8784,8471,8784,8471,96.43670309653916
3358A,LJL,2021,72h,72,T2,8049,7436,8048,7435,92.371723195428
3358A,LJL,2015,72h,72,RH2,8760,7284,8753,7284,83.15068493150685
3358A,LJL,2016,72h,72,RH2,8784,7960,8784,7960,90.61930783242259
3358A,LJL,2017,72h,72,RH2,8760,8333,8760,8333,95.12557077625571
3358A,LJL,2018,72h,72,RH2,8760,7655,8760,7655,87.38584474885845
3358A,LJL,2019,72h,72,RH2,8760,7924,8760,7924,90.4566210045662
3358A,LJL,2020,72h,72,RH2,8784,8471,8784,8471,96.43670309653916
3358A,LJL,2021,72h,72,RH2,8049,7436,8049,7436,92.3841470990185
3358A,LJL,2015,72h,72,PBLH,8760,7284,8753,7284,83.15068493150685
3358A,LJL,2016,72h,72,PBLH,8784,7960,8784,7960,90.61930783242259
3358A,LJL,2017,72h,72,PBLH,8760,8333,8760,8333,95.12557077625571
3358A,LJL,2018,72h,72,PBLH,8760,7655,8760,7655,87.38584474885845
3358A,LJL,2019,72h,72,PBLH,8760,7924,8760,7924,90.4566210045662
3358A,LJL,2020,72h,72,PBLH,8784,8471,8784,8471,96.43670309653916
3358A,LJL,2021,72h,72,PBLH,8049,7436,8048,7435,92.371723195428
3358A,LJL,2015,7d,168,PM10,8760,7273,5632,5089,58.09360730593607
3358A,LJL,2016,7d,168,PM10,8784,7967,6447,6075,69.15983606557377
3358A,LJL,2017,7d,168,PM10,8760,8337,7046,6866,78.37899543378995
3358A,LJL,2018,7d,168,PM10,8760,7555,6577,6108,69.72602739726027
3358A,LJL,2019,7d,168,PM10,8760,7944,8142,7749,88.45890410958904
3358A,LJL,2020,7d,168,PM10,8784,8430,8651,8426,95.92440801457195
3358A,LJL,2021,7d,168,PM10,8049,7381,7772,7357,91.40265871536837
3358A,LJL,2015,7d,168,SO2,8760,7273,8010,7254,82.80821917808218
3358A,LJL,2016,7d,168,SO2,8784,7967,8447,7955,90.56238615664846
3358A,LJL,2017,7d,168,SO2,8760,8337,8540,8326,95.04566210045662
3358A,LJL,2018,7d,168,SO2,8760,7555,8052,7503,85.65068493150685
3358A,LJL,2019,7d,168,SO2,8760,7944,8272,7867,89.80593607305936
3358A,LJL,2020,7d,168,SO2,8784,8430,8608,8376,95.3551912568306
3358A,LJL,2021,7d,168,SO2,8049,7381,7770,7326,91.01751770406261
3358A,LJL,2015,7d,168,NO2,8760,7273,7930,7185,82.02054794520548
3358A,LJL,2016,7d,168,NO2,8784,7967,8407,7916,90.1183970856102
3358A,LJL,2017,7d,168,NO2,8760,8337,8530,8320,94.97716894977168
3358A,LJL,2018,7d,168,NO2,8760,7555,8048,7504,85.662100456621
3358A,LJL,2019,7d,168,NO2,8760,7944,8279,7879,89.94292237442923
3358A,LJL,2020,7d,168,NO2,8784,8430,8573,8343,94.97950819672131
3358A,LJL,2021,7d,168,NO2,8049,7381,7782,7336,91.14175673996769
3358A,LJL,2015,7d,168,O3-8h,8760,7273,8011,7255,82.81963470319634
3358A,LJL,2016,7d,168,O3-8h,8784,7967,8442,7948,90.48269581056466
3358A,LJL,2017,7d,168,O3-8h,8760,8337,8560,8337,95.17123287671232
3358A,LJL,2018,7d,168,O3-8h,8760,7555,8088,7513,85.7648401826484
3358A,LJL,2019,7d,168,O3-8h,8760,7944,8360,7943,90.67351598173516
3358A,LJL,2020,7d,168,O3-8h,8784,8430,8666,8415,95.79918032786885
3358A,LJL,2021,7d,168,O3-8h,8049,7381,7798,7342,91.21630016151074
3358A,LJL,2015,7d,168,CO,8760,7273,8006,7253,82.79680365296804
3358A,LJL,2016,7d,168,CO,8784,7967,8428,7940,90.39162112932605
3358A,LJL,2017,7d,168,CO,8760,8337,8536,8323,95.01141552511415
3358A,LJL,2018,7d,168,CO,8760,7555,8049,7503,85.65068493150685
3358A,LJL,2019,7d,168,CO,8760,7944,8292,7891,90.07990867579909
3358A,LJL,2020,7d,168,CO,8784,8430,8598,8372,95.30965391621129
3358A,LJL,2021,7d,168,CO,8049,7381,7755,7313,90.85600695738601
3358A,LJL,2015,7d,168,U10,8760,7273,8753,7273,83.02511415525115
3358A,LJL,2016,7d,168,U10,8784,7967,8784,7967,90.69899817850637
3358A,LJL,2017,7d,168,U10,8760,8337,8760,8337,95.17123287671232
3358A,LJL,2018,7d,168,U10,8760,7555,8760,7555,86.24429223744292
3358A,LJL,2019,7d,168,U10,8760,7944,8760,7944,90.68493150684932
3358A,LJL,2020,7d,168,U10,8784,8430,8784,8430,95.96994535519126
3358A,LJL,2021,7d,168,U10,8049,7381,8048,7380,91.68840849795006
3358A,LJL,2015,7d,168,V10,8760,7273,8753,7273,83.02511415525115
3358A,LJL,2016,7d,168,V10,8784,7967,8784,7967,90.69899817850637
3358A,LJL,2017,7d,168,V10,8760,8337,8760,8337,95.17123287671232
3358A,LJL,2018,7d,168,V10,8760,7555,8760,7555,86.24429223744292
3358A,LJL,2019,7d,168,V10,8760,7944,8760,7944,90.68493150684932
3358A,LJL,2020,7d,168,V10,8784,8430,8784,8430,95.96994535519126
3358A,LJL,2021,7d,168,V10,8049,7381,8048,7380,91.68840849795006
3358A,LJL,2015,7d,168,T2,8760,7273,8753,7273,83.02511415525115
3358A,LJL,2016,7d,168,T2,8784,7967,8784,7967,90.69899817850637
3358A,LJL,2017,7d,168,T2,8760,8337,8760,8337,95.17123287671232
3358A,LJL,2018,7d,168,T2,8760,7555,8760,7555,86.24429223744292
3358A,LJL,2019,7d,168,T2,8760,7944,8760,7944,90.68493150684932
3358A,LJL,2020,7d,168,T2,8784,8430,8784,8430,95.96994535519126
3358A,LJL,2021,7d,168,T2,8049,7381,8048,7380,91.68840849795006
3358A,LJL,2015,7d,168,RH2,8760,7273,8753,7273,83.02511415525115
3358A,LJL,2016,7d,168,RH2,8784,7967,8784,7967,90.69899817850637
3358A,LJL,2017,7d,168,RH2,8760,8337,8760,8337,95.17123287671232
3358A,LJL,2018,7d,168,RH2,8760,7555,8760,7555,86.24429223744292
3358A,LJL,2019,7d,168,RH2,8760,7944,8760,7944,90.68493150684932
3358A,LJL,2020,7d,168,RH2,8784,8430,8784,8430,95.96994535519126
3358A,LJL,2021,7d,168,RH2,8049,7381,8049,7381,91.70083240154057
3358A,LJL,2015,7d,168,PBLH,8760,7273,8753,7273,83.02511415525115
3358A,LJL,2016,7d,168,PBLH,8784,7967,8784,7967,90.69899817850637
3358A,LJL,2017,7d,168,PBLH,8760,8337,8760,8337,95.17123287671232
3358A,LJL,2018,7d,168,PBLH,8760,7555,8760,7555,86.24429223744292
3358A,LJL,2019,7d,168,PBLH,8760,7944,8760,7944,90.68493150684932
3358A,LJL,2020,7d,168,PBLH,8784,8430,8784,8430,95.96994535519126
3358A,LJL,2021,7d,168,PBLH,8049,7381,8048,7380,91.68840849795006
3358A,LJL,2015,14d,336,PM10,8760,7306,5632,5120,58.44748858447488
3358A,LJL,2016,14d,336,PM10,8784,7961,6447,6063,69.02322404371584
3358A,LJL,2017,14d,336,PM10,8760,8331,7046,6858,78.2876712328767
3358A,LJL,2018,14d,336,PM10,8760,7516,6577,6119,69.85159817351598
3358A,LJL,2019,14d,336,PM10,8760,7907,8142,7716,88.08219178082192
3358A,LJL,2020,14d,336,PM10,8784,8418,8651,8413,95.77641165755921
3358A,LJL,2021,14d,336,PM10,8049,7236,7772,7213,89.6136165983352
3358A,LJL,2015,14d,336,SO2,8760,7306,8010,7289,83.20776255707763
3358A,LJL,2016,14d,336,SO2,8784,7961,8447,7947,90.47131147540983
3358A,LJL,2017,14d,336,SO2,8760,8331,8540,8320,94.97716894977168
3358A,LJL,2018,14d,336,SO2,8760,7516,8052,7462,85.18264840182648
3358A,LJL,2019,14d,336,SO2,8760,7907,8272,7830,89.38356164383562
3358A,LJL,2020,14d,336,SO2,8784,8418,8608,8362,95.19581056466302
3358A,LJL,2021,14d,336,SO2,8049,7236,7770,7181,89.21605168343893
3358A,LJL,2015,14d,336,NO2,8760,7306,7930,7217,82.38584474885845
3358A,LJL,2016,14d,336,NO2,8784,7961,8407,7906,90.00455373406193
3358A,LJL,2017,14d,336,NO2,8760,8331,8530,8311,94.8744292237443
3358A,LJL,2018,14d,336,NO2,8760,7516,8048,7463,85.19406392694064
3358A,LJL,2019,14d,336,NO2,8760,7907,8279,7842,89.52054794520548
3358A,LJL,2020,14d,336,NO2,8784,8418,8573,8330,94.83151183970855
3358A,LJL,2021,14d,336,NO2,8049,7236,7782,7192,89.35271462293453
3358A,LJL,2015,14d,336,O3-8h,8760,7306,8011,7290,83.21917808219177
3358A,LJL,2016,14d,336,O3-8h,8784,7961,8442,7939,90.38023679417122
3358A,LJL,2017,14d,336,O3-8h,8760,8331,8560,8331,95.1027397260274
3358A,LJL,2018,14d,336,O3-8h,8760,7516,8088,7475,85.3310502283105
3358A,LJL,2019,14d,336,O3-8h,8760,7907,8360,7906,90.25114155251141
3358A,LJL,2020,14d,336,O3-8h,8784,8418,8666,8403,95.66256830601093
3358A,LJL,2021,14d,336,O3-8h,8049,7236,7798,7197,89.41483414088707
3358A,LJL,2015,14d,336,CO,8760,7306,8006,7287,83.18493150684931
3358A,LJL,2016,14d,336,CO,8784,7961,8428,7929,90.26639344262296
3358A,LJL,2017,14d,336,CO,8760,8331,8536,8317,94.94292237442923
3358A,LJL,2018,14d,336,CO,8760,7516,8049,7463,85.19406392694064
3358A,LJL,2019,14d,336,CO,8760,7907,8292,7852,89.63470319634703
3358A,LJL,2020,14d,336,CO,8784,8418,8598,8359,95.16165755919855
3358A,LJL,2021,14d,336,CO,8049,7236,7755,7167,89.04211703317182
3358A,LJL,2015,14d,336,U10,8760,7306,8753,7306,83.40182648401826
3358A,LJL,2016,14d,336,U10,8784,7961,8784,7961,90.63069216757741
3358A,LJL,2017,14d,336,U10,8760,8331,8760,8331,95.1027397260274
3358A,LJL,2018,14d,336,U10,8760,7516,8760,7516,85.79908675799088
3358A,LJL,2019,14d,336,U10,8760,7907,8760,7907,90.26255707762557
3358A,LJL,2020,14d,336,U10,8784,8418,8784,8418,95.83333333333334
3358A,LJL,2021,14d,336,U10,8049,7236,8048,7235,89.88694247732639
3358A,LJL,2015,14d,336,V10,8760,7306,8753,7306,83.40182648401826
3358A,LJL,2016,14d,336,V10,8784,7961,8784,7961,90.63069216757741
3358A,LJL,2017,14d,336,V10,8760,8331,8760,8331,95.1027397260274
3358A,LJL,2018,14d,336,V10,8760,7516,8760,7516,85.79908675799088
3358A,LJL,2019,14d,336,V10,8760,7907,8760,7907,90.26255707762557
3358A,LJL,2020,14d,336,V10,8784,8418,8784,8418,95.83333333333334
3358A,LJL,2021,14d,336,V10,8049,7236,8048,7235,89.88694247732639
3358A,LJL,2015,14d,336,T2,8760,7306,8753,7306,83.40182648401826
3358A,LJL,2016,14d,336,T2,8784,7961,8784,7961,90.63069216757741
3358A,LJL,2017,14d,336,T2,8760,8331,8760,8331,95.1027397260274
3358A,LJL,2018,14d,336,T2,8760,7516,8760,7516,85.79908675799088
3358A,LJL,2019,14d,336,T2,8760,7907,8760,7907,90.26255707762557
3358A,LJL,2020,14d,336,T2,8784,8418,8784,8418,95.83333333333334
3358A,LJL,2021,14d,336,T2,8049,7236,8048,7235,89.88694247732639
3358A,LJL,2015,14d,336,RH2,8760,7306,8753,7306,83.40182648401826
3358A,LJL,2016,14d,336,RH2,8784,7961,8784,7961,90.63069216757741
3358A,LJL,2017,14d,336,RH2,8760,8331,8760,8331,95.1027397260274
3358A,LJL,2018,14d,336,RH2,8760,7516,8760,7516,85.79908675799088
3358A,LJL,2019,14d,336,RH2,8760,7907,8760,7907,90.26255707762557
3358A,LJL,2020,14d,336,RH2,8784,8418,8784,8418,95.83333333333334
3358A,LJL,2021,14d,336,RH2,8049,7236,8049,7236,89.89936638091687
3358A,LJL,2015,14d,336,PBLH,8760,7306,8753,7306,83.40182648401826
3358A,LJL,2016,14d,336,PBLH,8784,7961,8784,7961,90.63069216757741
3358A,LJL,2017,14d,336,PBLH,8760,8331,8760,8331,95.1027397260274
3358A,LJL,2018,14d,336,PBLH,8760,7516,8760,7516,85.79908675799088
3358A,LJL,2019,14d,336,PBLH,8760,7907,8760,7907,90.26255707762557
3358A,LJL,2020,14d,336,PBLH,8784,8418,8784,8418,95.83333333333334
3358A,LJL,2021,14d,336,PBLH,8049,7236,8048,7235,89.88694247732639
3358A,LJL,2015,30d,720,PM10,8760,7292,5632,5069,57.86529680365297
3358A,LJL,2016,30d,720,PM10,8784,7962,6447,6100,69.44444444444444
3358A,LJL,2017,30d,720,PM10,8760,8325,7046,6841,78.09360730593608
3358A,LJL,2018,30d,720,PM10,8760,7489,6577,6054,69.10958904109589
3358A,LJL,2019,30d,720,PM10,8760,7936,8142,7747,88.43607305936074
3358A,LJL,2020,30d,720,PM10,8784,8401,8651,8395,95.5714936247723
3358A,LJL,2021,30d,720,PM10,8049,6893,7772,6870,85.3522176667909
3358A,LJL,2015,30d,720,SO2,8760,7292,8010,7273,83.02511415525115
3358A,LJL,2016,30d,720,SO2,8784,7962,8447,7949,90.4940801457195
3358A,LJL,2017,30d,720,SO2,8760,8325,8540,8314,94.90867579908677
3358A,LJL,2018,30d,720,SO2,8760,7489,8052,7432,84.84018264840184
3358A,LJL,2019,30d,720,SO2,8760,7936,8272,7866,89.7945205479452
3358A,LJL,2020,30d,720,SO2,8784,8401,8608,8347,95.02504553734063
3358A,LJL,2021,30d,720,SO2,8049,6893,7770,6840,84.97950055907566
3358A,LJL,2015,30d,720,NO2,8760,7292,7930,7199,82.18036529680364
3358A,LJL,2016,30d,720,NO2,8784,7962,8407,7906,90.00455373406193
3358A,LJL,2017,30d,720,NO2,8760,8325,8530,8305,94.80593607305936
3358A,LJL,2018,30d,720,NO2,8760,7489,8048,7430,84.81735159817352
3358A,LJL,2019,30d,720,NO2,8760,7936,8279,7870,89.84018264840182
3358A,LJL,2020,30d,720,NO2,8784,8401,8573,8314,94.64936247723132
3358A,LJL,2021,30d,720,NO2,8049,6893,7782,6849,85.09131569139024
3358A,LJL,2015,30d,720,O3-8h,8760,7292,8011,7274,83.0365296803653
3358A,LJL,2016,30d,720,O3-8h,8784,7962,8442,7940,90.39162112932605
3358A,LJL,2017,30d,720,O3-8h,8760,8325,8560,8325,95.03424657534246
3358A,LJL,2018,30d,720,O3-8h,8760,7489,8088,7447,85.01141552511416
3358A,LJL,2019,30d,720,O3-8h,8760,7936,8360,7935,90.58219178082192
3358A,LJL,2020,30d,720,O3-8h,8784,8401,8666,8386,95.46903460837886
3358A,LJL,2021,30d,720,O3-8h,8049,6893,7798,6863,85.26525034165735
3358A,LJL,2015,30d,720,CO,8760,7292,8006,7270,82.99086757990868
3358A,LJL,2016,30d,720,CO,8784,7962,8428,7935,90.33469945355192
3358A,LJL,2017,30d,720,CO,8760,8325,8536,8312,94.88584474885845
3358A,LJL,2018,30d,720,CO,8760,7489,8049,7435,84.8744292237443
3358A,LJL,2019,30d,720,CO,8760,7936,8292,7886,90.02283105022832
3358A,LJL,2020,30d,720,CO,8784,8401,8598,8341,94.95673952641167
3358A,LJL,2021,30d,720,CO,8049,6893,7755,6826,84.80556590880855
3358A,LJL,2015,30d,720,U10,8760,7292,8753,7292,83.2420091324201
3358A,LJL,2016,30d,720,U10,8784,7962,8784,7962,90.64207650273224
3358A,LJL,2017,30d,720,U10,8760,8325,8760,8325,95.03424657534246
3358A,LJL,2018,30d,720,U10,8760,7489,8760,7489,85.49086757990868
3358A,LJL,2019,30d,720,U10,8760,7936,8760,7936,90.59360730593608
3358A,LJL,2020,30d,720,U10,8784,8401,8784,8401,95.63979963570127
3358A,LJL,2021,30d,720,U10,8049,6893,8048,6892,85.6255435457821
3358A,LJL,2015,30d,720,V10,8760,7292,8753,7292,83.2420091324201
3358A,LJL,2016,30d,720,V10,8784,7962,8784,7962,90.64207650273224
3358A,LJL,2017,30d,720,V10,8760,8325,8760,8325,95.03424657534246
3358A,LJL,2018,30d,720,V10,8760,7489,8760,7489,85.49086757990868
3358A,LJL,2019,30d,720,V10,8760,7936,8760,7936,90.59360730593608
3358A,LJL,2020,30d,720,V10,8784,8401,8784,8401,95.63979963570127
3358A,LJL,2021,30d,720,V10,8049,6893,8048,6892,85.6255435457821
3358A,LJL,2015,30d,720,T2,8760,7292,8753,7292,83.2420091324201
3358A,LJL,2016,30d,720,T2,8784,7962,8784,7962,90.64207650273224
3358A,LJL,2017,30d,720,T2,8760,8325,8760,8325,95.03424657534246
3358A,LJL,2018,30d,720,T2,8760,7489,8760,7489,85.49086757990868
3358A,LJL,2019,30d,720,T2,8760,7936,8760,7936,90.59360730593608
3358A,LJL,2020,30d,720,T2,8784,8401,8784,8401,95.63979963570127
3358A,LJL,2021,30d,720,T2,8049,6893,8048,6892,85.6255435457821
3358A,LJL,2015,30d,720,RH2,8760,7292,8753,7292,83.2420091324201
3358A,LJL,2016,30d,720,RH2,8784,7962,8784,7962,90.64207650273224
3358A,LJL,2017,30d,720,RH2,8760,8325,8760,8325,95.03424657534246
